['666721', '80665555.com', '-2']
['787247', 'canadadrugs.com', '-2']
['787281', 'onlekino.ru', '-2']
['787293', 'makepolo.cn', '-2']
['787326', 'themanage.cn', '-2']
['787429', 'jltdc.com', '-2']
['787446', 'oen.org', '-2']
['787460', 'ayinfo.cn', '-2']
['787500', 'megachip.info', '-2']
['787502', 'yzhtool.com', '-2']
['787542', 'pear.pw', '-2']
['787597', 'sarimuhendislik.com.tr', '-2']
['787599', 'mitchkruse.org', '-2']
['787757', 'qbcpicrtdje.com', '-2']
['787828', 'marketingleiter.com', '-2']
['787837', 'golongceo.com', '-2']
['787852', 'testmastersact.com', '-2']
['787915', 'safesvc.gov.cn', '-2']
['787943', 'smetrics.abbott', '-2']
['787963', 'mpo888.net', '-2']
['787985', 'emeraldstandard.com', '-2']
['788037', 'hdbowners.com', '-2']
['788114', 'monarchgracebay.com', '-2']
['788141', 'cartogra.org', '-2']
['788182', 'leonimastrangelo.com', '-2']
['788193', 'stv-boutique.com', '-2']
['788206', 'mykaka.cn', '-2']
['788234', 'ezpay.biz', '-2']
['788258', 'tenhodividas.com', '-2']
['788291', 'sportsandnutritiononline.com', '-2']
['788309', 'myhubbmedia.com', '-2']
['788346', 'acaciacreek.biz', '-2']
['788379', 'kompromat1.ws', '-2']
['788407', 'arlfyr.net', '-2']
['788420', 'musemuse.cn', '-2']
['788432', 'jordan-33.us', '-2']
['788475', 'aestheticmedicineiaa.com', '-2']
['788503', 'cerise.org', '-2']
['788534', 'mycyry.com', '-2']
['788560', 'lvjr.com', '-2']
['788568', 'omnireach.com', '-2']
['788613', 'szlzcyp.com', '-2']
['788667', 'wucc.cn', '-2']
['788684', 'hdbh.net', '-2']
['788702', 'jm-waco.com', '-2']
['788765', 'mobileplanet.com', '-2']
['788849', 'pacrat.org', '-2']
['789040', 'pldtgroup.net', '-2']
['789046', 'iworkremoteley.com', '-2']
['789134', 'qishusk.com', '-2']
['789165', 'jvco.com.bd', '-2']
['789171', 'publicnewsupdate.com', '-2']
['789184', 'zhanzuo.com', '-2']
['789216', '05wang.com', '-2']
['789217', 'misoman.org', '-2']
['789239', 'zao-yan-ji.com', '-2']
['789240', 'yang0602.com', '-2']
['789274', 'mzxzg.com', '-2']
['789302', 'qqttt.com', '-2']
['789313', 'fastkr.com', '-2']
['789405', 'mattfarley.ca', '-2']
['789411', 'nikecom.us', '-2']
['789444', 'gpview.net', '-2']
['789537', '10333.com', '-2']
['789628', 'sntissste.mx', '-2']
['789706', 'hnqpyx.cn', '-2']
['789805', 'miqel.com', '-2']
['789807', 'arahmanm.xyz', '-2']
['789955', 'dgjunxiang.com', '-2']
['789980', 'sbpnet.jp', '-2']
['789982', 'eiledtv.in', '-2']
['790040', 'xn--b1aedqiqb.xn--p1ai', '-2']
['790107', 'miku4567.com', '-2']
['790295', 'gkgojxjucutvnt.com', '-2']
['790401', 'techinista.site', '-2']
['790452', 'fiagt3.com', '-2']
['790519', 'taiwanpay.com.tw', '-2']
['790568', 'rahwyd.cn', '-2']
['790614', 'streetdress.dk', '-2']
['790654', 'sinekciasm.com', '-2']
['790728', 'javanblog.ir', '-2']
['790760', 'laerskoolmidvaal.co.za', '-2']
['790778', 'cuitraug.com', '-2']
['790817', 'ip0rn.com', '-2']
['790851', 'prostitutki-rostova.best', '-2']
['790975', 'crateamps.com', '-2']
['790982', 'aquarticles.com', '-2']
['791062', 'timepackaging.in', '-2']
['791088', 'sammina.com', '-2']
['791207', 'armaniclothing.us', '-2']
['791328', 'tdeal.kr', '-2']
['791457', 'kai-ordonez.com', '-2']
['791478', 'changwonmassage.club', '-2']
['791493', 'gcaexperiencias.com', '-2']
['791507', 'beijingww.com', '-2']
['791524', 'prowh.ru', '-2']
['791681', 'kansai.gr.jp', '-2']
['791705', 'wwads.net', '-2']
['791747', 'ourfrp.net', '-2']
['791762', 'getchute.com', '-2']
['791802', 'svenkammer.ch', '-2']
['791852', 'virtualife.eu', '-2']
['791879', 'zjkonline.com', '-2']
['791897', 'eccosale.com', '-2']
['791979', 'argnoticias.com', '-2']
['792013', 'surfjunky.com', '-2']
['792066', 'ulookmemodel.com', '-2']
['792184', 'vickers-systems.com', '-2']
['792200', 'jozmuzik.online', '-2']
['792245', 'crouchingtiger.com', '-2']
['792264', 'get-access.me', '-2']
['792360', 'pu007.cn', '-2']
['792397', 'blizzcorp.fr', '-2']
['792594', 'cialisy.com', '-2']
['792712', 'glitty.jp', '-2']
['793150', 'b2consulting.ma', '-2']
['793196', 'meituba.com', '-2']
['793218', 'khabarjoo24.ir', '-2']
['793299', 'jc77.net', '-2']
['793300', 'tntdesignpros.com', '-2']
['793322', 'mypublicsquare.com', '-2']
['793364', 'salonodissea.online', '-2']
['793379', 'jogopet.com.ar', '-2']
['793404', 'indeantrips.com', '-2']
['793488', 'thesurvivaldoctor.com', '-2']
['793509', 'adport.in', '-2']
['793621', 'lifenewsjr.com', '-2']
['793633', 'yihui-art.com', '-2']
['793788', '0743online.com', '-2']
['793852', 'tuhoc365.net', '-2']
['793862', 'xiaogouh5.com', '-2']
['793882', 'ya.gov.cn', '-2']
['793892', 'nike-airmax.org', '-2']
['793907', 'yucatanmedicalservices.com', '-2']
['793912', 'gentle987starevidence.live', '-2']
['793941', 'draaliza.com', '-2']
['793947', '0531boy.com', '-2']
['793953', 'lenovoinventory.com', '-2']
['793966', 'xn--dogutasarm-5ub.com', '-2']
['794002', 'ectbhalaswa.in', '-2']
['794145', 'secretsdesfemmes.com', '-2']
['794195', 'qualityglobalservices.com', '-2']
['794232', 'jjcustomerconnect.com', '-2']
['794270', '4chanarchive.org', '-2']
['794464', 'poya-rayaneh.ir', '-2']
['794478', 'li-chaoyang.com', '-2']
['794552', 'ruangbasbeth.com', '-2']
['794787', 'nauglamir.org', '-2']
['794886', 'fsmove.com', '-2']
['794899', 'asplinux.ru', '-2']
['795114', 'redfriday.co.kr', '-2']
['795166', 'gcpnews.com', '-2']
['795198', 'coach-factory--outlet.name', '-2']
['795219', 'eduhound.com', '-2']
['795255', 'klassycut.com', '-2']
['795337', 'sunglassofficialstore.com', '-2']
['795380', 'mubs.ac.ug', '-2']
['795472', 'seruv.org.il', '-2']
['795525', 'worldcarfans.co', '-2']
['795535', 'cryptocurrencyplatform.com.au', '-2']
['795580', 'vintus.fr', '-2']
['795610', 'okaa.gr', '-2']
['795623', 'hanghot1vn.com', '-2']
['795656', 'iscs.org.il', '-2']
['795674', 'gdyongjiatai.com', '-2']
['795734', 'bird888.tech', '-2']
['795900', 'tiktok.biz', '-2']
['795924', 'artpaper.cc', '-2']
['795930', 'dhakarbarta.com', '-2']
['795971', 'homemadefertilizers.com', '-2']
['796016', 'jcsdjaz.com', '-2']
['796029', 'linkvaofcb8.com', '-2']
['796059', 'dncable.com', '-2']
['796068', 'medlux.ru', '-2']
['796102', 'scrapvideo.ru', '-2']
['796109', 'empenhoconsultoria.com', '-2']
['796246', 'jxhdzl.com', '-2']
['796304', 'cib-tehran.ir', '-2']
['796329', 'a1hosting.net', '-2']
['796358', 'xkonglong.com', '-2']
['796387', 'mbsp.gov.my', '-2']
['796455', 'jsrainfine.com', '-2']
['796471', 'gzdysx.com', '-2']
['796616', 'stoppblock.biz', '-2']
['796680', 'amazonguestwifi.org', '-2']
['796822', 'mamoni.info', '-2']
['796844', 'authenticfans.com', '-2']
['796848', 'spotonpetgrooming.com', '-2']
['796852', 'cnzlqp.com', '-2']
['796872', 'highgradelab.com', '-2']
['796998', '365shop.ltd', '-2']
['797033', 'zcvpe.com', '-2']
['797288', 'changchenglxs.com', '-2']
['797289', 'livecart.com', '-2']
['797335', 'cialisuperfd.com', '-2']
['797354', 'happybirthdayjade.today', '-2']
['797532', 'fitflopsale.org.uk', '-2']
['797553', 'birmingham-alive.com', '-2']
['797684', 'sevenstores.com.br', '-2']
['797745', 'publr.com', '-2']
['797777', 'ravonweb.xyz', '-2']
['797837', 'sebpmnltgd.com', '-2']
['797848', 'instantcrypto.com.au', '-2']
['797886', 'crashonomy.com', '-2']
['797925', 'ip12forfree.vip', '-2']
['798048', 'cqquyao.com', '-2']
['798061', 'familyonbikes.org', '-2']
['798111', 'ag-sites.net', '-2']
['798115', 'chinesesupplier.com', '-2']
['798135', 'sarkariexam2021.com', '-2']
['798248', 'notificeva.com', '-2']
['798274', 'aosike.com', '-2']
['798609', 'ilkkandag.com', '-2']
['798682', 'bengay.com', '-2']
['798710', 'beiguorc.com', '-2']
['798712', 'ddidic.com', '-2']
['798716', 'ontobaby.com', '-2']
['798722', 'echocube.net', '-2']
['798986', 'physicstalks.in', '-2']
['799029', 'ashleytisdale.com', '-2']
['799043', 'valentinosandals.us', '-2']
['799076', 'sunlifecorp.com', '-2']
['799086', 'fasafood.ir', '-2']
['799127', 'erectafil.com', '-2']
['799193', 'eshche.ru', '-2']
['799201', 'imaness.com', '-2']
['799276', 'izhancms.com', '-2']
['799371', 'coolmusicpoint.com', '-2']
['799440', 'svetlyi-mir.com', '-2']
['799453', 'mydisguises.com', '-2']
['799506', 'jinqiu.cool', '-2']
['799632', 'arabia-books.com', '-2']
['799711', 'changhaocaiyin.com', '-2']
['799713', 'moshaverbnd.ir', '-2']
['799910', 'chndsnews.com', '-2']
['799935', 'woaap.com', '-2']
['799943', 'naturemexico.com.mx', '-2']
['799945', 'topcitybrands.com', '-2']
['800037', 'cartoontalking.com', '-2']
['800066', 'dgfp.gov.dz', '-2']
['800176', 'akonlightingafrica.com', '-2']
['800196', 'tuguianeonatal.com', '-2']
['800213', 'sjzuehx.cn', '-2']
['800229', '3dengine.ir', '-2']
['800271', 'xn--d1abalcgfgbe0abkwcij6pf.xn--p1ai', '-2']
['800305', 'buttonator.com', '-2']
['800443', 'proboards107.com', '-2']
['800611', 'mikioonline.com', '-2']
['800695', 'mika98.ir', '-2']
['800698', 'allanimals.ir', '-2']
['800729', 'whstjs.com', '-2']
['800768', 'sustainableindustries.com', '-2']
['800879', 'jcxp.net', '-2']
['800997', 'bestvision.com.pk', '-2']
['801028', 'kingsofconvenience.com', '-2']
['801146', '1155.tv', '-2']
['801171', 'sdarot.services', '-2']
['801173', 'cpasmal.info', '-2']
['801202', 'michaelkorsoutletca.ca', '-2']
['801237', 'theweeklystandard.com', '-2']
['801344', 'newgoldengoose.com', '-2']
['801419', 'holidayation.com', '-2']
['801456', 'baijiankeji.com', '-2']
['801594', 'smart-glasses.org', '-2']
['801638', 'yododo.cn', '-2']
['801706', 'fragrance4cheap.co.nz', '-2']
['802024', 'observator.ro', '-2']
['802051', 'creativecenter.pro', '-2']
['802307', 'batterytool.info', '-2']
['802466', 'instanet.in', '-2']
['802471', 'mysoresilkshandicrafts.com', '-2']
['802649', 'jyzykt.com', '-2']
['802750', 'gazeteodak.com', '-2']
['802757', 'qriously.com', '-2']
['802838', 'jointv.jp', '-2']
['802892', 'getfreetvseries.vip', '-2']
['802952', 'pasjagsm.pl', '-2']
['803076', 'vipescortserviceingurgaon.com', '-2']
['803078', 'bhismatimsina.com.np', '-2']
['803110', 'crawler.de', '-2']
['803164', 'kjr365.com', '-2']
['803215', 'aljazeeralive.org', '-2']
['803380', 'christianlouboutinoutlet.org', '-2']
['803409', 'willdangroupinc.org', '-2']
['803427', 'freesmartcreditreports.com', '-2']
['803467', 'glheater.com', '-2']
['803602', 'polgo.pl', '-2']
['803627', 'toodoo.ru', '-2']
['803764', 'lawru.info', '-2']
['803838', 'jindunkj.net', '-2']
['803885', 'bztc.edu.cn', '-2']
['803944', 'ilkwork.com', '-2']
['803977', 'yzhxxl.com', '-2']
['804030', 'jardinns.edu.ar', '-2']
['804100', 'ideonet.cn', '-2']
['804106', 'ihr-geschaft.com', '-2']
['804137', 'poken.com', '-2']
['804139', '4694k.com', '-2']
['804181', 'mixzing.com', '-2']
['804350', 'childwood.fr', '-2']
['804354', 'hsfengtai.com', '-2']
['804410', 'avaesfahan.com', '-2']
['804419', 'botndolly.com', '-2']
['804424', 'hpnoninvasive.com', '-2']
['804503', 'iix.net.id', '-2']
['804507', 'mesutpansiyon.com', '-2']
['804570', 'jpbl.net', '-2']
['804779', 'ziboxydj.com', '-2']
['804940', 'canadagoosejackets.name', '-2']
['804943', 'cyhnt.com', '-2']
['805052', 'digitalacademy.africa', '-2']
['805148', 'vygintasvarnas.online', '-2']
['805202', 'sulemankhelqabail.com', '-2']
['805324', 'm03.xyz', '-2']
['805353', 'vmgirls.com', '-2']
['805389', 'futballhq.com', '-2']
['805492', '86816999.com', '-2']
['805511', 'balofis.com', '-2']
['805512', 'ylhxjx.com', '-2']
['805522', 'etvbharat.org', '-2']
['805563', 'freecasinogames.icu', '-2']
['805693', 'nmgrst.com', '-2']
['805800', 'withoutdoctorx.com', '-2']
['805836', 'teachme.buzz', '-2']
['805857', 'thalesribeiro.com', '-2']
['805879', 'mole888.xyz', '-2']
['806009', 'midwestradio.net', '-2']
['806020', 'xn--h6q954c04but2e.com', '-2']
['806025', 'chmetro.org', '-2']
['806047', '80767yy.com', '-2']
['806127', 'ralphlaurencanadaoutlet.ca', '-2']
['806153', 'growthseed.jp', '-2']
['806217', 'supervivir.com', '-2']
['806220', 'mishind.com', '-2']
['806229', 'bajuwanitaterkini.com', '-2']
['806281', 'ssdrack.com', '-2']
['806302', 'sergeantrick.com', '-2']
['806343', 'dxzf.gov.cn', '-2']
['806380', 'gdseoseo.com', '-2']
['806417', 'aksehir5noluasm.com', '-2']
['806450', 'legalcostarica.com', '-2']
['806475', 'freeweb.me', '-2']
['806485', 'dlhsjzgs.com', '-2']
['806495', 'essonneinfo.fr', '-2']
['806519', 'zyra.org.uk', '-2']
['806555', 'xiangmaichun.net', '-2']
['806582', 'programfiles.com', '-2']
['806587', 'superiorwriters247.com', '-2']
['806633', 'lessoliansu.com', '-2']
['806670', 'cjrdaily.org', '-2']
['806813', 'jsftv.com', '-2']
['806841', 'installmentloans.bid', '-2']
['806946', 'detoxic.net', '-2']
['807012', 'zandoulou.com', '-2']
['807040', 'cheapjerseyssalestore.com', '-2']
['807044', 'sonymusicdigital.com', '-2']
['807109', 'printmart.com.np', '-2']
['807110', 'uwhois.com', '-2']
['807127', 'catholicliturgy.com', '-2']
['807175', 'toto-pan.com', '-2']
['807387', 'localusabusiness.com', '-2']
['807393', 'fitbypatch.com', '-2']
['807407', 'akeyinthedoor.com', '-2']
['807417', 'oxevi.com.br', '-2']
['807446', 'dnsvcl.cn', '-2']
['807475', 'nsquery.net', '-2']
['807511', 'fx-trend.com', '-2']
['807816', 'sud.cn', '-2']
['807865', 'vseneprostotak.ru', '-2']
['807882', 'medichapter.com', '-2']
['808079', 'theglow.com', '-2']
['808173', 'hnosmj.cn', '-2']
['808192', 'ghd-flatiron.com', '-2']
['808384', 'galactic-gaming.org', '-2']
['808408', 'nmhhptt.net.cn', '-2']
['808460', 'chuanzhiweimalatang.com', '-2']
['808470', 'alidasveva.com', '-2']
['808501', 'jz-job.com', '-2']
['808502', 'gzxzdjd.com', '-2']
['808539', 'jdwx128.com', '-2']
['808562', 'woonboulevardpoortvliet.nl', '-2']
['808630', 'zingking.com', '-2']
['808666', 'tqdk.gov.az', '-2']
['808712', 'ajhsip.com', '-2']
['808756', 'izmirkibarli.com', '-2']
['808794', 'fundacionprincipedeasturias.org', '-2']
['808810', 'trout888.xyz', '-2']
['808882', 'weddownloader.com', '-2']
['808924', 'thegioidien24h.com', '-2']
['808980', 'joesmithauto.com', '-2']
['809011', 'selectagrow.com', '-2']
['809016', 'ot.com', '-2']
['809063', 'teeenland.ws', '-2']
['809112', 'downsave.com', '-2']
['809122', 'exodna.com', '-2']
['809146', '2u4.us', '-2']
['809176', 'theluzonian.com', '-2']
['809257', 'w9builders.co.uk', '-2']
['809264', 'kimble.org', '-2']
['809276', 'longvuongbanca.com', '-2']
['809383', 'hostelleriedescomtes.fr', '-2']
['809393', 'lazlogistics.my', '-2']
['809437', 'engineershandbook.com', '-2']
['809449', 'relaxsomeone.com', '-2']
['809475', 'aksehiradsizasm.com', '-2']
['809525', 'clipclip.org', '-2']
['809587', 'inter-marche.ca', '-2']
['809655', 'eiki-china.com', '-2']
['809669', 'gander888.co', '-2']
['809673', 'diapers2diplomas.com', '-2']
['809742', 'dotcpp.com', '-2']
['809751', 'philosophers-stone.co.uk', '-2']
['809833', 'tudoufang.com', '-2']
['809964', 'roozhmandecor.com', '-2']
['810288', 'stretfordendflags.com', '-2']
['810293', 'athleticinsight.com', '-2']
['810341', 'cnier.ac.cn', '-2']
['810371', 'drunkenblog.com', '-2']
['810423', 'yurdumaku.com', '-2']
['810484', 'apexroleplay.in', '-2']
['810522', 'kmkxjt.com', '-2']
['810562', 'myaddictionjourney.com', '-2']
['810608', 'bqcgrwahvuapq.com', '-2']
['810642', 'thejerrybrand.com', '-2']
['810647', 'kbgonline.com', '-2']
['810661', 'tw588.net', '-2']
['810715', 'getrich-notquick.com', '-2']
['810801', 'nike-id.us', '-2']
['810830', 'alinagrosu.info', '-2']
['810972', 'pasjonacidziennikarstwa.co.uk', '-2']
['811001', 'hydier-associates.com', '-2']
['811017', 'underwater.bg', '-2']
['811129', 'trekbuilder.com', '-2']
['811218', 'metronix.co.id', '-2']
['811240', 'accrachocolate.tk', '-2']
['811306', 'sixfigureforex.com', '-2']
['811309', 'tangcanphuclinh.com', '-2']
['811338', 'bjbadge.com', '-2']
['811369', 'flicklife.com', '-2']
['811400', 'ashkanshop.com', '-2']
['811408', 'msi-computer.co.jp', '-2']
['811452', 'clubrz.jp', '-2']
['811468', 'mdouvip.com', '-2']
['811507', 'museoken.com', '-2']
['811518', 'thetamedika.co.id', '-2']
['811536', 'kk2w2.com', '-2']
['811571', 'crafthouselab.com', '-2']
['811610', 'sp2rd.com', '-2']
['811674', 'reboot.dk', '-2']
['811869', 'honestbee.co.th', '-2']
['812025', 'frihost.com', '-2']
['812085', 'xy-bzd.com', '-2']
['812143', 'abcprodein.com', '-2']
['812174', 'placemalls.com', '-2']
['812183', 'getsetme.com', '-2']
['812208', 'xiloo.com', '-2']
['812250', 'moolv.com', '-2']
['812282', 'ucse.edu.ar', '-2']
['812289', 'techtreme.com', '-2']
['812434', 'ynynzc.com', '-2']
['812579', 'kidspast.com', '-2']
['812624', 'topsis.com.br', '-2']
['812635', 'sonujung.com', '-2']
['812638', 'gvc.org.in', '-2']
['812646', 'how2j.cn', '-2']
['812660', 'mail15.com', '-2']
['812746', 'creativestudio.es', '-2']
['812806', 'jlsu.edu.cn', '-2']
['812875', 'ohiomeetings.com', '-2']
['812882', 'veranonature.com.mx', '-2']
['812953', 'meikarta-theworldofours.com', '-2']
['812965', 'droosi.com', '-2']
['813033', '54hotel.com', '-2']
['813079', 'akankanaltesisat.com', '-2']
['813092', 'wxxtedq.com', '-2']
['813097', 'xcjob.cn', '-2']
['813122', 'cvsdude.com', '-2']
['813281', 'vipbook.info', '-2']
['813316', 'catholicsandcultures.org', '-2']
['813326', 'cnwlgc.com', '-2']
['813345', 'clazroom.edu.my', '-2']
['813376', 'luckyphilspizza.com', '-2']
['813379', 'moneymitraonline.com', '-2']
['813386', 'topconservativenews.com', '-2']
['813389', 'buyinstagramsfollowerscheap.com', '-2']
['813404', 'eliteforce.nl', '-2']
['813429', 'tyc9058a.com', '-2']
['813611', 'wordpress-ec.ml', '-2']
['813630', 'makeapoint.cl', '-2']
['813744', 'logicrefrigeration.co.za', '-2']
['813767', 'akamnetwork.com', '-2']
['813841', 'mifengcha.com', '-2']
['813846', 'gsruisheng.com', '-2']
['813854', 'jsyydq.com', '-2']
['813930', 'crognaleto.com', '-2']
['814030', 'ikigai-gakuindo.com', '-2']
['814081', 'bodegasolvena.com', '-2']
['814232', 'registryholidays.com', '-2']
['814296', 'endofworld.net', '-2']
['814361', 'bosbi.org.tr', '-2']
['814373', 'themodernstationery.com', '-2']
['814509', 'magnet-o.ro', '-2']
['814525', 'fwuhd.com', '-2']
['814586', 'alphapay.com', '-2']
['814594', 'channel6newsonline.com', '-2']
['814630', 'jt-sports.guru', '-2']
['814640', 'listasyregalos.com', '-2']
['814656', 'theperfume.co', '-2']
['814837', 'cocinarecetas.net', '-2']
['814871', 'et79a7pav.vip', '-2']
['814952', 'bharatisangli.in', '-2']
['814971', 'drawcer.com', '-2']
['814976', 'nswap.info', '-2']
['815115', 'qnkj.com.cn', '-2']
['815173', 'erinandaaron.ca', '-2']
['815290', 'gdguocai.com', '-2']
['815303', 'persianacademy.ir', '-2']
['815350', 'hpordercenter.com', '-2']
['815359', 'erase-ewaste.com', '-2']
['815410', 'amarguwahati.com', '-2']
['815561', 'demo-01.site', '-2']
['815592', 'huanqiucaipiaotouzhupingtai.com', '-2']
['815614', 'kpogcl.com', '-2']
['815698', 'truecompanion.com', '-2']
['815714', 'fordfiesta-club.com', '-2']
['815727', 'newegg4.com.sh', '-2']
['815779', 'caiman888.xyz', '-2']
['815805', 'methodactingstrasberg.com', '-2']
['815829', 'goodcongratslucktheday.cyou', '-2']
['815923', 'ixiaowai.cn', '-2']
['815937', 'responsiblenetizen.org', '-2']
['816026', 'netpond.com', '-2']
['816081', 'wordsofalan.com', '-2']
['816107', 'bakeys.com', '-2']
['816168', 'techlindo.com', '-2']
['816237', 'burberryonlineoutlet.net.co', '-2']
['816300', 'ztnh1.com', '-2']
['816314', 'sohrabifar.ir', '-2']
['816319', '43626.com', '-2']
['816361', 'zen-sitive.com', '-2']
['816405', 'jinlb.cn', '-2']
['816460', 'sildalist.com', '-2']
['816536', 'tjxzf.gov.cn', '-2']
['816656', 'jiayoubaby.net', '-2']
['816657', 'cieglh.com', '-2']
['816671', 'globaltouchct.com', '-2']
['816674', 'pixelklick.com', '-2']
['816725', 'limestart.cn', '-2']
['816741', 'tours4teachers.com', '-2']
['816996', 'goose888.xyz', '-2']
['817108', 'warnervision.biz', '-2']
['817161', 'kicksnice.com', '-2']
['817177', 'refer.sn', '-2']
['817180', 'ifawards.com', '-2']
['817184', 'forktruck.cn', '-2']
['817235', 'letempsdz.com', '-2']
['817243', 'radix7.org', '-2']
['817328', 'tristatetheatreservice.com', '-2']
['817443', 'laptopcu36.com', '-2']
['817472', 'vixgolf.com', '-2']
['817592', 'rpptrk.com', '-2']
['817596', 'marsbahis375.com', '-2']
['817617', 'tfpmodeling.com', '-2']
['817669', 'hdcontractors-supply.com', '-2']
['817753', 'lddoc.cn', '-2']
['817776', 'crypwithu.com', '-2']
['817800', '24timemap.com', '-2']
['817873', 'nlight.net', '-2']
['817880', 'marleywinston.com', '-2']
['817907', 'hnqhpm.com', '-2']
